1372   2   2   3   1   4   34   4   2   4   2   31   2   2   1   2   2   2   1   16666   1   6666666666666666666666666   4   5   5   5   5   1   1   2   2   2   2   1   2   2   2   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   4   1   1   1   2   1   2   2   3   3   2   1   3   4   3   6   6   6   3   6   3   2   3   1   3   3   2   1   5   2   2   2   3   3   2   2   3   3   40.4111537570,8053432912155270.3318111420,67406827121211626 736   666 666616 72666262666 66666666666 266 416211221666145221222222222221222212 9 41221222 426666666663231421262212212221213 541 41  466622019
 391   4   2   2   2   3   33   5   3   4   3   31   2   1   2   2   2   2   2   26666   2   1   6   2   1   366666666   3   4   5   5   5   1   2   1   2   2   2   2   2   2   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   2   2   7   3   7   3   2   3   3   2   2   2   4   3   3   3   6   2   1   1   1   3   3   2   2   2   1  10   2   3   2   3   3   2   3   2   3   30.4726866870,7112628842144320.4182846250,8965662342 911626 411   2 2 1666661042 76611 1 52 26611666 666 73621266266616212222221212122222222211 71111112 526666666661331322132231221112123 723 46  4  632019
 290   4   3   2   1   2   33   4   2   4   2   31   3   1   1   2   2   2   2   26666   2   6666666666666   1   6   1   3   5   4   4   3   2   2   2   2   2   2   2   2   2   3   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   1   1   1   4   1   6   3   3   6   3   1   2   4   4   2   3   6   6   1   1   6   4   2   8   3   5   2   1   9   4   2   3   4   3   3   3   2   1   20.7254386121,44174567 1166310.4137950170,52842951411411626 411   2 2 6666161043 82621 1 86 22666666666611664226631 524432122222222122122222211 41111222 112222222212231222263234112222122 234 20  2  542019
1040   2   3   2   2   3   33   4   3   4   2   31   2   1   2   2   2   2   2   26666   3   6666666666666   666666666   3   4   5   4   5   1   2   2   1   2   2   1   2   2   1   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   2   1   1   1   2   6   3   1   4   3   2   2   3   4   4   1   6   6   6   6   6   2   3   5   4   3   2   1   7   3   1   3   2   4   3   3   1   2   4 2.011793092,2385200672166151.8665873912,02711021921411626 411   2 7 666611 512 62222 6 56 56666666 666 54621121166615522122222222222122222211 81121222 326666666662221221221211222121213 633 54  5  432019
 314   4   3   2   2   3   33   5   2   5   2   41   3   1   1   2   2   2   2   26666   3   6666666666666   766666666   4   4   5   2   5   1   1   2   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   2   1   2   1   6   8   2   1   1   1   4   2   1   4   3   3   6   6   3   3   3   1   3  10   3   6   1   2   5   4   1   4   4   4   4   3   1   1   20.9092337110,8628746271155380.6489608190,43833858311311626 411   2 7 6663111043 82222 7 56 56666666 466 83631122166624252122222222222122222177993121122 3266666666612322211312222211211141023 47  4  542019
 298   3   3   2   2   2   35   5   2   4   2   41   5   1   1   2   2   2   2   26666   2   1   6   1   1   366666666   4   5   5   5   4   1   2   2   1   2   2   1   2   2   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   3   4   1   2   1   7   7   3   4   4   4   2   2   4   4   3   2   6   6   3   3   1   2   2   1   3   1   2   0   4   2   3   4   4   2   2   3   1   20.1138322270,88140885 1122270.2859309752,5686580571 711626 411   2 5 166161 723 96212 7 51 56611666 466 226542662666153221222222221222212222 9 22122222 212222222212132222112221212222113 034 61  6  542019
 517   2   2   3   1   5   34   4   3   3   4   21   2   1   2   2   2   2   2   26666   2   6666666666666   1   6   1   5   5   5   4   4   1   2   2   1   1   2   1   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   1   1   1   4   7   2   1   5   3   3   3   2   4   3   3   3   6   3   6   6   4   3   7   2   3   3   2   5   2   2   2   3   2   2   3   2   4   40.0359052210,5556197651166410.0203416720,11540199911313626 411   2 6 6666161155112621 1 16 1666666666 6 96641266166616522122222222122122222212 71121211 426666666662122321223231222122121 432 41  4  342019
1419   3   1   3   1   1   33   4   3   5   3   31   3   1   1   2   2   2   1   16666   2   1   466666666   1   6   3   4   4   5   5   3   2   1   1   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   2   1   1   1   1   2   2   1   5   2   2   4   2   4   4   6   3   3   6   6   6   2   2   6   3   2   3   2   5   2   2   2   2   2   2   2   2   3   41.5353133071,0365727341144282.0388851091,63504131711011626 411   2 7 166666 624106611 1 22 1661166666 2 26631122166618522122222222122222222212 81111122 326666666663222222232221221221123 532 61  6  442019
  77   3   1   3   2   3   34   2   4   2   5   21   2   2   1   2   2   2   2   26666   1   1   6   1   1666666666666   4   5   5   5   5   2   2   1   2   2   2   2   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   3   1   9   2   7   1   2   2   3   3   4   4   4   4   6   6   6   6   6   3   1   3   5   3   3   4   2   5   4   1   2   4   4   4   4   1   3   40.1064271940,3050883621144240.1275410970,37434322 11011626 536   666 166666 62666661666 51666611666 266 426212662666144222122222221222222222 9 51222222 226666666664212522211112212221124 513 61  666622019
1069   3   2   2   1   2   34   4   2   4   2   31   2   1   2   2   2   2   2   26666   3   1   6   1   1   1   6   1   4   5   4   4   4   2   2   2   1   1   2   2   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   1   1   7   3   8   2   1   4   3   1   3   2   4   4   1   2   6   3   6   6   2   2   6   3   2   1   2   9   2   3   2   3   2   3   3   2   3   40.0779732470,6182780342155320.0439752950,32669180821111626 411   2 7 166666 932 66611 1 52 566121 6 366112621266166617522122222222122222222211 71111222 426666666661232121122221222121114 721 47  4  632019
1347   3   1   1   2   2   33   5   2   4   2   41   5   1   1   2   2   2   2   26666   1   1   6   1   1   1   6   1   4   5   4   5   4   1   2   2   1   2   2   2   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   3   9   4   9   5   9   5   1   5   2   1   2   2   4   4   3   6   6   3   3   6   3   3   5   3   3   1   1   5   3   2   3   2   3   29999   3   4   40.0764180220,4915577362133380.0832529090,7636469432 711626 411   2 5 1666661044106611 1 12 166121 566 6106654266166617312222222212122221222212 61122212 426666666662242122143231122111212 323 41  4  442018
 133   3   2   2   2   2   34   5   1   5   1   31   3   1   1   2   2   2   2   16666   1   1   166666666   1   6   1   4   4   4   2   4   2   2   1   1   2   2   2   2   2   2   1   1   1   2   2   2   2   2   2   2   2   2   2   2   1   3   9   1   1   3   7   4   6   3   3   2   3   3   3   3   2   6   6   3   4   3   3   2   5   3   3   1   1   5   2   2   2   3   3   2   3   1   3   30.7667807970,7009625692122311.0138030281,0226185532 711626 212   2 3 1666661043 86611 1 96 91166666666610662126632 414222222221222212222222277993111122 326666666661431122444321122211214 321 41  4  332019
  24   3   1   3   1   4   33   4   2   5   2   41   2   1   2   2   2   2   2   26666   2   7666666666666   666666666   3   4   5   2   5   1   1   2   1   2   2   2   2   2   1   2   2   2   2   2   2   2   1   1   1   2   1   2   2   2   3   1   3   1   3   1   2   2   3   3   1   3   2   4   4   6   3   6   3   6   6   4   3   7   2   3   3   1   5   3   2   2   3   3   3   2   1   3   40.9384186063,0076496332144121.5115091414,56751746821111626 411   2 7 736611 512 62222 6 16 4666666666 4116621266166615412122222222222122221213101111222 526666666661331122221111212221112 521 55  5  632019
1096   2   2   2   1   3   34   4   2   4   2   31   2   2   1   2   2   2   2   26666   2   1   6   1   1666666666666   4   4   5   4   5   1   2   2   2   2   2   2   2   2   3   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   2   2   2   4   1   3   1   4   3   3   4   4   3   4   6   3   6   6   6   6   2   2   7   3   3   1   1   5   2   3   2   2   2   2   2   2   3   30.0612160420,6636828351144220.0752252090,92654191811011626 523   2 3 166666 62666661666 966616666666666 1661113132 4144221222222222122222222 9 71111122 326666666663232322211114212221213 832 20  266612019
  37   3   3   2   2   5   33   3   4   3   3   31   3   1   1   2   2   2   2   26666   3   1   6   1   1   1   6   1   3   4   3   5   3   1   1   2   2   2   2   1   2   2   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   5   5   2   9   2   7   6   9   9   3   2   3   1   4   4   3   6   4   3   1   5   4   2   8   2   3   3   2   8   3   2   3   3   3   2   2   3   3   30.2403708080,5093710821144350.2299331910,64329686211011626 411   2 7 166666 835116611 1 51 16611666 566 62653266266619552222221112112221222212 71122222 412222222212231222113231222112113 321 36  3  542019
 454   3   1   4   2   3   31   1   4   2   5   21   3   1   1   2   2   2   2   16666   3   1   6   1   1   1   6   1   4   5   5   4   5   2   2   2   1   2   2   2   2   2   1   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   3   6   2   9   2   7   3   1   3   1   4   2   3   4   4   2   1   3   6   6   6   4   2   9   3   3   2   2   8   3   1   2   2   3   3   3   1   4   40.0359052210,4875872581144450.0341131640,34895283511011626 411   2 6 1666661152 66611 1 52 56611666 366 13632266266614212122222222122222222211 51121222 212212222223122221122112222121113 031 47  4  642019
 878   3   1   2   2   3   34   4   2   3   2   31   166666666666666666666   2   2   16666   6666666666666666666666666   4   1   1   2   1   2   2   1   2   2   2   1   2   2   2   2   2   2   2   2   2   2   1   1   2   2   1   1   2   2   3   1   4   1   2   6   3   3   7   3   3   1   3   4   4   6   3   4   6   6   6   4   2   7   3   2   2   1   1   4   2   4   3   3   2   3   3   3   40.0419511080,8211209172155120.0430647780,52271177621211626 536   666 666616 62666262666 1666666666666 5 166111312666133222222212222221222222 7 61122222 426666666661231111352122222111112 222 41  466612019
 496   3   2   2   2   3   34   5   3   5   2   31   2   1   2   2   2   2   2   26666   1   1   6   36666   1   6   1   2   5   5   5   5   1   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   4   1   1   7   1   7   3   1   1   2   2   1   4   4   4   6   1   6   6   6   6   1   2   5   2   6   4   29999   3   2   2   2   2   2   3   2   2   30.0646200830,5900319342144220.0678083910,96804800421011626 523   2 2 166666 722 66611 1 42 5661166666 61166212662666152221222222221222222222 7 31122122 226666666662232222132114222122124 535 51  5  632019
 633   3   1   2   2   4   34   5   2   4   2   41   2   1   2   2   2   2   2   26666   2   6666666666666   666666666   4   5   5   5   1   1   1   2   1   2   2   2   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   1   3   1   2   7   5   3   4   4   2   2   3   3   4   3   1   6   6   6   6   2   3   1   3   3   2   2   7   2   2   2   2   2   2   3   2   3   41.2986308372,2227255462166161.0031290662,40860466821311626 411   2 7 666611 511 52222 6 66 96166666 666101621121166616512222221112222122221212 91112222 426666666661232222223322222211312 622 51  5  232019
 747   2   2   2   2   4   34   5   3   5   3   31   166666666666666666666   2   2   16666   6666666666666666666666666   4   4   3   2   4   2   2   2   2   1   2   2   2   2   1   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   3   1   7   1   3   5   4   4   6   2   4   3   1   4   4   3   6   6   6   6   6   3   3   4   4   3   2   1   7   2   1   2   3   3   3   2   2   2   40.4724951010,587746801215517 0.585305020,45534934 21311626 736   666 666666 72666161666 526666125 6 666 626111211666155121222222221221222222 8 61112222 326666666664222112111113222211213 723 54  566612019
  76   3   2   2   1   2   34   5   2   5   2   31   3   1   1   2   2   2   2   26666   2   1   6   1   1   1   6   1   3   5   4   3   3   1   2   2   1   1   2   1   2   2   1   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   2   2   2   8   2   7   3   4   5   3   1   2   3   4   4   3   6   6   3   6   6   2   3   2   3   2   2   2   5   2   2   2   4   4   3   3   2   3   40.1982767310,4340319  2133340.1949293220,5245116192 911626 212   2 6 1666661044106611 1 52 566121 7 366104632112566617512122222222122222221212 71111212 426666666663232121232222221121123 334 41  4  542019
 679   2   2   3   2   3   33   4   4   3   3   31   4   2   1   2   2   2   2   16666   2   1   466666666666666666666   3   5   5   4   5   1   2   1   1   2   2   2   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   3   2   2   2   2   2   2   1   3   3   1   3   1   3   3   1   6   6   4   6   4   4   3   8   2   1   3   2   5   2   2   2   2   4   2   2   1   4   40.0915458330,7360251821244380.1267515531,46541955311113626 411   2 7 166666 112 76611 1 61 36611666 566 14632266266614412122222222122221222212 81222222 126666666661132122111411122121313 423 36  3  542019
1302   3   2   3   2   3   33   4   4   3   4   21   4   1   1   2   2   2   2   26666   2   1   6   1   1   1   6   3   4   4   5   5   4   1   1   2   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   3   2   8   2   8   2   2   3   3   1   2   2   4   4   1   3   6   3   4   6   4   2   6   2   3   2   1   5   2   2   3   3   2   3   3   1   3   40.0399943610,3244821341133430.0416185770,1008365721 711626 411   2 4 1662661155116212 3 51 56611666 566 13643123166614122222221122121222222213 91121222 526666666663221322221122222122122 535 36  3  352019
   7   3   2   2   2   3   33   4   3   3   4   31   6   1   1   2   2   2   2   26666   2   1   6   36666   366666666   4   5   3   5   3   2   1   2   1   2   2   2   2   2   3   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   5   1   7   2   7   2   2   4   2   3   3   3   3   4   3   6   6   6   6   2   3   2   6   4   3   2   2   6   2   3   2   3   3   2   2   2   2   30.3940958450,7438164261233350.5309647371,6834251111 823612 411   2 4 1661661045116212 3 62 56611666 566113654266266614312222221222121221222211 51111122 226666666664232222212212122211412 832 36  3  442019
1151   3   1   2   1   3   34   4   2   5   3   21   166666666666666666666   2   2   16666   1   6   2   1666666666666   4   4   3   4   3   2   1   2   1   1   2   1   2   2   1   2   1   2   2   2   2   2   2   1   1   2   2   2   2   2   2   1   1   6   2   7   2   2   4   3   2   2   2   4   4   2   6   6   6   2   2   3   2   4   3   3   3   1   2   3   2   2   2   1   2   3   1   3   40.0373887531,7452966861155240.0285563780,897668096111116267723   2 6 1666661044106611 1 51 96111666 466 11621266166624412222221222122222222210 61122222 426666666661231222232211221122123 223 48  4  432019
  18   2   2   3   2   1   32   2   3   2   3   21   3   1   1   2   2   2   2   26666   3   1   6   1   1   1   6   1   3   5   5   5   5   1   1   2   1   1   2   1   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   2   1   8   1   7   2   1   4   2   3   1   3   3   4   2   6   6   6   6   1   4   2   8   2   4   3   2   5   2   1   2   3   2   3   2   2   3   40.3183325470,8353813422144410.2467835460,40263888521111626 411   2 7 1666661155116611 1 76 961666666666 66631123166625532222222221112222222212 71111112 326666666661222322242392222211312 832 54  5  342019
 368   3   1   3   2   1   32   4   4   3   3   21   166666666666666666666   2   2   16666   1   6   1   1666666666666   4   5   2   5   1   1   2   2   1   2   2   2   2   2   1   2   2   2   2   2   2   2   1   1   1   2   2   2   2   2   3   1   1   7   3   7   5   5   5   2   1   3   4   4   4   6   6   6   6   3   6   4   2   9   1   3   3   2   7   3   1   2   2   3   2   4   1   3   30.0359052210,3878946512133340.0352990510,4687564472 811626 136   666 166666 83666661666 52666611666 666 4461126631 5224522122222221222222122 6 41112222 426666666661232122222215222121114 533 55  566612019
1156   3   1   2   1   2   24   5   2   5   2   21   166666666666666666666   1   2   26666   7666666666666666666666666   1   5   1   5   1   1   2   2   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   4   3   3   1   1   7   3   4   7   4   2   2   2   4   4   6   2   6   6   6   3   2   3   4   4   2   4   1   5   2   2   3   3   3   2   3   1   3   30.1571884770,7922294112366410.0683584920,87704365721432126 436   666776666611566666766666666666666666666666111211666235322221122222222222221 6 41222221 426666666662321122242322122122121 22266666666612019
1062   4   3   2   1   199993   4   3   4   3   31   2   1   2   2   2   2   2   26666   2   6666666666666   666666666   4   4   5   5   4   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   1   2   2   2   2   2   2   1   1   2   3   3   2   2   2   3   4   3   3   4   3   6   6   6   2   1   6   3   2   5   5   2   3   2   5   3   2   3   2   3   3   3   2   2   31.1446762050,9879258071166250.8102735430,82241725711311626 411   2 7 666616 621 52121 6 4688666666666 3 16621123166616512122222222222122222211 71122222 426666666661132112223221222121212 232 61  6  532019
  74   3   1   1   2   5   34   5   2   4   2   31   2   1   2   2   2   2   2   26666   3   1   6   36666   366666666   3   5   5   5   5   2   2   1   1   2   2   1   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   3   1   1   8   2   7   3   4   5   3   3   4   3   4   4   2   3   6   6   6   6   4   3   7   2   4   4   1   7   2   2   3   4   4   2   4   1   3   40.2728677780,4678179071122410.4196249370,3290910171 611626 123   1 1 166666115666661666 52666611666 566 82611266566622232222212222122222222211101121212 526666666662331222125134121122111 323 36  366612019
 208   2   2   2   1   2   34   4   2   4   2   31   2   1   2   2   2   2   2   26666   1   6666666666666   666666666   4   4   3   4   3   2   2   2   1   2   2   2   2   2   2   1   2   2   2   2   2   2   2   2   2   2   1   2   2   2   4   3   3   1   3   7   3   2   5   3   3   2   3   4   4   3   6   6   6   6   6   3   2   5   3   3   1   2   5   2   2   2   3   3   2   2   2   3   43.0219717162,7303638592166112.6792201211,41689141321411626 411   2 7 666611 414102222 6 56 56666666 666 53611121166624552122222222222122221288993121222 426666666661331111281211221121312 732 54  5  412019
 537   3   2   3   2   4   35   5   1   5   2   31   2   1   2   2   2   2   2   26666   2   6666666666666   666666666   4   5   3   5   5   2   2   1   1   2   2   2   2   2   1   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   3   2   2   1   2   7   3   2   4   3   2   2   1   4   4   3   3   6   6   6   6   2   3   2   3   3   2   1   2   2   2   2   2   3   3   3   1   4   40.7240769561,3170684281166270.6700399631,13327076711311626 411   2 7 666616 622 62621 1 26 4666666666 2 26641266166614512222221222222122222210 31121122 312222122222232221232121222121312 632 61  6  542019
1313   3   1   3   1   3   32   2   4   2   4   21   3   1   2   1   2   2   2   16666   3   6666666666666   666666666   2   5   5   5   5   1   1   2   1   1   2   1   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   3   1   8   1   2   1   3   1   5   3   2   3   4   4   3   6   6   6   6   6   6   4   3   7   1   6   2   2   7   2   2   2   3   3   2   3   1   2   40.3777546931,369210916216622 0.247364551,13766218221311626 411   2 7 666611 621 12222 6 56 56666666 666 526112661666154122222211122221222212 9 81112122 326666666661122222322212212221213 533 54  5  612019
15409999   2   1   2   2   22   5   3   4   2   41   5   1   1   2   2   2   2   26666   1   1   6   1   1   1   6   1   4   4   5   3   5   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   9   3   9   6   9   6   6   5   3   4   3   4   4   4   3   3   4   3   3   3   4   3   7   5   2   1   1   0   3   1   4   4   4   2   3   2   2   30.1428973940,5240339872133410.1262022140,2755064592 811626 212   2 5 1666661045116611 1 12 2661166666 6 96654266166615322222211222122221222212 61111222 326666666661241121424224222112113 212 41  4  442019
 322   3   1   2   2   3   33   4   3   4   2   31   3   1   1   2   2   2   2   26666   2   1   6   2   1   1   6   3   4   5   4   5   4   1   2   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   3   1   7   2   6   2   2   3   2   3   3   4   4   4   3   3   6   6   6   3   2   2   6   3   3   2   2   6   2   2   1   3   2   2   3   1   3   40.0427434080,5245296411133410.0442073050,2346526561 811626 411   2 6 1666661044106611 1 52 56611666 366 74643266266614422221122221122221222212 71111112 426666666662232222223221222111213 725 46  4  442018
 746   3   2   2   2   2   24   5   2   4   3   21   2   1   2   2   2   2   1   26666   3   1   166666666   1   6   1   5   5   3   5   3   1   2   2   1   2   2   2   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   1   1   8   2   7   2   2   6   2   3   3   3   4   4   1   6   6   6   3   6   2   3   6   2   3   1   1   8   2   2   2   4   3   3   2   2   3   40.1065639430,6129928781133440.1218547270,35719818 1 811626 411   2 5 1666661153 96611 1 51 56611666 566 74611266266618322122222222122222222213101121212 526666666663222222245214221222112 724 36  3  412019
 640   4   3   2   2   3   33   3   2   3   4   21   2   1   2   2   2   2   2   26666   3   6666666666666   666666666   3   4   5   4   5   1   2   1   1   1   2   1   2   2   1   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   3   1   2   1   2   7   2   3   4   3   1   3   2   4   3   6   1   6   3   4   6   4   2   9   2   3   1   2   9   3   2   2   4   4   4   2   2   1   30.6459131281,1835651792155220.4319710580,81398378 21211626 212   2 7 166266 721 46212 3 12 6661166666 3 16621121166616512221222122121222222212 91112222 311222222221232122231111212222113 523 54  5  632019
1017   2   3   2   1   2   33   4   2   4   2   31   3   1   1   2   2   2   2   26666   2   1   6   1   1   1   6   1   4   5   5   4   4   2   2   2   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   2   1   2   8   1   7   2   4   6   2   2   3   2   4   4   6   3   6   1   3   3   4   3   7   2   3   3   1   5   3   2   3   4   2   2   2   3   2   3 0.206739491,7240716821144120.3899597952,22787798811111626 313   2 7 166666 513 86611 1 52 56611666 566 74631266166617312122222222122221222212 71111122 426666666663231122233221222122122 433 36  3  542019
 439   3   2   2   1   3   33   3   2   3   2   31   3   2   2   1   2   2   2   26666   3   1   6   1   1666666666666   2   5   3   5   3   1   2   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   3   3   3   6   3   7   5   5   3   2   2   2   4   4   3   6   6   6   6   6   6   4   1   8   4   5   1   2   9   4   2   1   1   1   1   3   1   2   40.7130508361,2956867072144171.3859284972,39470623721119626 736   666 736626 1166626266666666666666666666666212661666155121222222222221122222 4 12222222 326666666664132422311115221221213 64566666666622019
1238   3   1   2   2   3   33   2   4   2   4   11   166666666666666666666   2   2   16666   1   6   1   1666666666666   4   5   5   5   5   1   1   1   1   2   2   2   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   1   1   8   1   6   3   1   5   2   2   4   4   4   4   6   3   3   6   6   6   4   1   9   2   3   1   2   5   4   2   2   3   3   2   4   1   3   40.9048759441,22735558 1133221.2667610721,86903001 1 711626 123   1 1 166666 72666661666 51666611666 466 1461126632 4221112222221221222222222 8 71121112 3266666666651123223111222221112121023 48  466612019
 548   3   2   3   2   3   33   3   2   5   5   31   3   2   1   2   2   2   1   16666   1   1   6   1   1666666666666   3   5   5   5   5   2   2   2   1   2   2   2   2   2   1   2   1   2   2   2   2   2   2   2   2   2   2   2   2   1   2   4   2   8   3   7   4   2   3   3   2   4   2   4   2   6   6   6   6   3   3   2   2   9   3   5   4   1   9   4   2   2   29999   2   4   3   3   20.4576585890,8351231262133360.3545626081,61789095 2 911626 136   666 166666 93666661666 52666611666 266 136332661666142121222222221222212222 8 31112222 226666666664232422123191221222114 832 61  666622019
1297   3   2   2   1   3   34   5   3   4   3   31   2   1   2   2   2   2   2   26666   1   6666666666666   666666666   4   4   3   4   4   1   2   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   3   1   1   1   4   6   4   1   8   3   2   2   3   3   4   1   1   6   6   6   6   3   2   3   3   5   3   2   5   4   3   2   2   3   3   3   1   4   40.0506960211,2429962152155240.0330638780,75133431121311626 411   2 7 666611 621 12222 6 66 56666666 6661116211311666145221222222222221222222 9 51122222 312222222121232221222122222121212 533 56  5  632019
 465   3   2   2   1   2   34   5   2   4   3   31   2   1   2   2   2   2   2   26666   2   6666666666666   666666666   3   5   5   5   5   1   1   2   1   1   2   2   2   2   1   2   2   2   2   2   2   2   1   2   2   2   1   2   2   2   2   1   2   1   3   8   2   2   4   3   4   2   2   2   3   3   3   3   6   6   6   4   3   8   3   3   3   2   5   3   1   2   2   3   4   4   1   3   41.0269344981,1555916232155410.5073907050,23347346221313626 411   2 7 6666161155112121 6 26 5666666666 6 86621266166615522212222222222122221213101121212 426666666662232121233331222121312 832 32  3  332019
 354   2   2   3   1   3   34   4   3   4   4   31   2   1   2   2   2   2   2   26666   3   6666666666666   666666666   3   3   5   5   5   1   2   2   2   2   2   2   2   2   3   2   2   2   2   2   2   2   1   2   1   2   1   2   2   2   2   1   1   1   1   1   2   2   4   3   2   4   2   4   4   6   2   3   6   6   6   2   3   5   3   3   2   2   7   2   2   2   3   2   3   3   2   3   40.3007398461,4750608321355120.3249951843,62381422411132126 313   2 6 166661 111 46212 6 62 16611666 266 21621266266614412222221212122122222210 61111222 126666666661231322211311222211224 545 66  6  532019
 443   4   3   4   1   3   32   1   4   2   4   31   3   1   1   2   2   2   2   26666   2   6666666666666   666666666   1   5   5   5   3   1   2   2   2   2   2   2   2   2   1   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1   8   4   3   9   4   4   3   4   4   4   5   6   6   6   6   6   4   2  10   1   6   4   2   0   4   2   2   4   4   2   2   3   1   21.2341673563,5175919352155151.1694778962,63658897 21311626 411   2 7 666611 111 42222 6 66 56666666 16611163113231 5145222222212122221222222 8 32122222 226666666667332122324114222121213 245 56  5  642019
 468   2   1   2   1   5   32   3   3   3   3   21   2   1   2   2   2   2   2   26666   4   6666666666666   666666666   3   4   4   3   4   1   2   2   1   2   2   1   2   2   1   2   2   2   2   2   2   2   1   1   2   2   1   2   2   2   3   1   3   1   2   8   2   2   4   4   2   3   1   3   3   6   4   6   6   3   6   4   3   7   1   6   2   2   5   2   3   2   1   3   3   3   2   3   30.6643373211,7560605752155120.6819733861,11787864921211626 411   2 7 666611 512 62222 6 96 922666666666 164211211666155122122212222221222212 9 41111212 326666666662232322211111212221213 731 10  1  132019
1614   3   3   3   2   3   33   4   2   4   2   31   5   2   1   2   2   2   2   26666   2   6666666666666666666666666   3   4   5   5   5   1   1   2   1   2   2   1   2   2   1   1   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   3   1   1   3   2   1   5   2   2   3   2   3   3   1   6   1   6   6   6   2   2   6   3   5   2   2   7   4   2   2   3   3   3   2   2   2   30.5804161220,5341644031166440.3635596840,14451367911411626 411   2 4 6666111153 92222 6 26 5666666666 5116641266166625552221222212222121221212 61121222 226666666663222312213121222121212 635 32  3  552019
 865   3   1   2   2   3   32   3   4   3   4   21   3   1   1   2   2   2   2   26666   2   1   6   1   1   1   6   1   5   4   4   5   4   1   2   2   1   1   2   2   2   2   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   3   4   1   8   2   7   2   5   5   3   4   4   2   4   4   3   4   6   4   6   4   4   3   7   4   1   1   2   9   2   2   2   3   2   2   3   2   2   30.6017302040,6942553611133350.6557363590,9563960551 711626 212   2 4 166666 833 86611 1 51 56611666 566 72632266266617412221111222122222222211 61111122 426666666661132321212222222212112 721 46  4  542018
1464   3   1   2   1   2   33   5   2   5   2   41   4   1   1   2   2   2   2   16666   2   1   6   1   1   1   6   1   3   5   5   5   5   1   2   2   2   2   2   2   2   2   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   3   9   1   8   2   7   3   2   3   2   2   4   3   3   4   6   3   6   3   1   6   3   2   3   4   1   3   2   5   3   2   2   2   2   3   4   1   3   40.0832249460,491557736213338 0.090668650,7636469432 811626 411   2 2 166666 935116611 1 42 1661166666 4116643266266615422122222222122221222211 62121212 526666666663232222111121222121313 624 56  5  442019
1047   3   3   1   1   3   35   5   2   5   2   31   2   1   2   2   2   2   2   26666   1   6666666666666   666666666   4   5   5   5   5   1   1   2   1   2   2   1   2   2   1   2   2   2   2   2   2   2   1   2   1   2   2   2   2   2   2   1   1   1   3   7   2   1   4   3   2   1   2   4   4   1   1   6   6   3   6   4   2   6   3   3   2   2   8   4   2   1   4   4   2   2   2   1   40.1575576151,7291870921155120.1894089070,93665631211311626 411   2 7 666611 412 72222 6 16 5666666666 4 56621266166615522122222222222122222210 61221122 212222222212232322222111222212111 421 51  5  532019
